row_kind,domain,model_name,display_name,representation,anchor_pct,id_auc_of_auroc,id_auc_of_selacc,id_auroc_at_100,id_stop_acc_at_100,holdout_anchor_auroc,holdout_anchor_group_top1,cv_mean_auroc,n_valid_scores,best_c,best_class_weight,best_penalty,best_l1_ratio,solver,fit_seed,seed_count_used,n_train_samples,n_holdout_samples,n_holdout_groups,active_dims,top_positive_features,top_negative_features,top_base_features,top_families,sparse_zero_fraction,ood_protocol,ood_fold_count,ood_macro_auc_of_auroc,ood_macro_auc_of_selacc,ood_macro_auroc_at_100,ood_macro_stop_acc_at_100,abs_gap_auc_of_auroc,abs_gap_auroc_at_100,svd_reference_method,svd_reference_id_auc_of_auroc,svd_reference_id_auroc_at_100,delta_vs_svd_id_auc_of_auroc,delta_vs_svd_id_auroc_at_100
anchor_route,math,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,10,nan,nan,nan,nan,0.9066656940320282,0.75,0.9154226784183875,3,0.1,none,l2,,linear_svc,42,1,11648,1792,16,38,tok_neg_entropy_prefix::raw:2.9928; tok_selfcert_prefix::raw:2.9928; traj_max_reflection::raw:1.2139; tok_gini_slope::raw:0.9952; traj_novelty::rank:0.8777,traj_novelty::raw:-38.1809; tok_logprob_recency::raw:-8.9311; traj_continuity::raw:-3.2775; traj_reflection_count::rank:-1.0153; tok_gini_prefix::raw:-0.9753,traj_novelty:39.0586; tok_logprob_recency:9.6808; traj_continuity:3.3559; tok_neg_entropy_prefix:3.0035; tok_selfcert_prefix:3.0035,trajectory:45.8797; self_cert_logprob:13.6710; uncertainty:5.9900; confidence:1.4457; availability_meta:0.2692,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,math,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,40,nan,nan,nan,nan,0.9613792531310253,0.75,0.953860644067342,3,10.0,none,l2,,linear_svc,42,1,11648,1792,16,38,tok_neg_entropy_prefix::raw:33.1518; tok_selfcert_prefix::raw:33.1518; tok_conf_recency::raw:3.7058; tok_logprob_recency::raw:2.9428; tok_gini_slope::raw:1.5782,traj_novelty::raw:-49.9444; tok_selfcert_recency::raw:-27.6292; tok_neg_entropy_recency::raw:-27.6292; tok_logprob_prefix::raw:-20.1870; traj_continuity::raw:-8.3545,traj_novelty:50.8404; tok_neg_entropy_prefix:33.2287; tok_selfcert_prefix:33.2287; tok_selfcert_recency:27.9368; tok_neg_entropy_recency:27.9368,self_cert_logprob:84.9557; uncertainty:71.5021; trajectory:60.7479; confidence:7.9883; availability_meta:0.0952,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,math,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,70,nan,nan,nan,nan,0.9678086541597295,0.75,0.9617263373609152,3,10.0,none,l2,,linear_svc,42,1,11648,1792,16,38,tok_selfcert_prefix::raw:47.1203; tok_neg_entropy_prefix::raw:47.1203; tok_logprob_recency::raw:34.4903; tok_conf_recency::raw:6.0023; traj_novelty::rank:0.7045,tok_logprob_prefix::raw:-57.8900; traj_novelty::raw:-40.3982; tok_neg_entropy_recency::raw:-36.3365; tok_selfcert_recency::raw:-36.3365; tok_gini_prefix::raw:-21.0396,tok_logprob_prefix:58.1883; tok_selfcert_prefix:47.3328; tok_neg_entropy_prefix:47.3328; traj_novelty:41.1027; tok_neg_entropy_recency:36.6425,self_cert_logprob:177.3044; uncertainty:107.0517; trajectory:46.3022; confidence:12.8913; availability_meta:0.0115,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,math,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,100,nan,nan,nan,nan,0.9745627435162458,0.8125,0.9682312326430581,3,10.0,none,l2,,linear_svc,42,1,11648,1792,16,38,tok_neg_entropy_prefix::raw:53.4513; tok_selfcert_prefix::raw:53.4513; tok_conf_recency::raw:8.9954; tok_logprob_prefix::rank:1.2490; tok_conf_recency::rank:0.7593,tok_selfcert_recency::raw:-37.2066; tok_neg_entropy_recency::raw:-37.2066; tok_gini_prefix::raw:-34.4542; traj_novelty::raw:-32.6352; tok_logprob_prefix::raw:-27.5021,tok_neg_entropy_prefix:53.6377; tok_selfcert_prefix:53.6377; tok_selfcert_recency:37.3323; tok_neg_entropy_recency:37.3323; tok_gini_prefix:34.4574,uncertainty:132.7430; self_cert_logprob:121.4374; trajectory:36.6949; confidence:19.3716; availability_meta:0.2534,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
ood_summary,math,lr_raw,Logistic Regression (raw),raw,,0.953251433681315,0.9989010989010989,0.9781929747208009,0.75,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,math_benchmark_withheld,4,0.8316702379409399,0.44840494791666663,0.8369528298852869,0.33472222222222225,-0.12158119574037518,-0.14124014483551406,es_svd_math_rr_r1,0.7226194015428071,0.7242642745704551,0.10905083639813273,0.1126885553148318
ood_summary,math,lr_rank,Logistic Regression (rank),rank,,0.5891858682955685,0.9021978021978023,0.6148216817888478,0.7857142857142857,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,math_benchmark_withheld,4,0.5224522466214983,0.3121419270833334,0.5479378362783511,0.33749999999999997,-0.06673362167407026,-0.06688384551049664,es_svd_math_rr_r1,0.7226194015428071,0.7242642745704551,-0.20016715492130888,-0.17632643829210393
ood_summary,math,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.9592079146956426,0.9972527472527473,0.9832009146822439,0.75,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,math_benchmark_withheld,4,0.7496546720529498,0.4291232638888889,0.7612551599645481,0.33611111111111114,-0.20955324264269282,-0.22194575471769584,es_svd_math_rr_r1,0.7226194015428071,0.7242642745704551,0.02703527051014265,0.03699088539409301
ood_summary,math,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.9592879464670017,0.9972527472527473,0.9828612593095201,0.75,nan,nan,nan,,,,elasticnet,,saga,,,,,,,,,,,nan,math_benchmark_withheld,4,0.7502917480000609,0.4287651909722222,0.7660771230599419,0.33819444444444446,-0.20899619846694073,-0.21678413624957815,es_svd_math_rr_r1,0.7226194015428071,0.7242642745704551,0.027672346457253805,0.041812848489486854
ood_summary,math,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.9592719603920653,0.9978021978021978,0.9826123830195164,0.75,nan,nan,nan,,,,l1,,saga,,,,,,,,,,,nan,math_benchmark_withheld,4,0.7507287017135504,0.4286024305555556,0.767072881793611,0.3340277777777778,-0.20854325867851486,-0.21553950122590537,es_svd_math_rr_r1,0.7226194015428071,0.7242642745704551,0.028109300170743312,0.04280860722315594
ood_summary,math,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.9590187392105586,0.9972527472527473,0.9823822731451025,0.75,nan,nan,nan,,,,l2,,linear_svc,,,,,,,,,,,nan,math_benchmark_withheld,4,0.7487335035012117,0.4272243923611111,0.7673589573933617,0.33611111111111114,-0.21028523570934687,-0.21502331575174083,es_svd_math_rr_r1,0.7226194015428071,0.7242642745704551,0.02611410195840458,0.04309468282290663
id_summary,science,lr_raw,Logistic Regression (raw),raw,,0.8265633680084328,0.9739583333333333,0.8742373019343102,0.6666666666666666,nan,nan,0.7368630889652021,12,10%:1.00; 40%:10.00; 70%:10.00; 100%:10.00,10%:none; 40%:none; 70%:none; 100%:none,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:21504; 40%:21504; 70%:21504; 100%:21504,3840,60,16,traj_continuity:4; tok_neg_entropy_recency:3; tok_selfcert_recency:3; traj_novelty:3; tok_conf_recency:2,tok_gini_prefix:4; tok_conf_prefix:3; tok_logprob_prefix:3; tok_gini_slope:2; tok_neg_entropy_prefix:2,tok_gini_prefix:143.2013; traj_continuity:69.4826; tok_selfcert_recency:66.1165; tok_neg_entropy_recency:66.1165; tok_selfcert_prefix:60.3961,uncertainty:286.5532; self_cert_logprob:182.3942; trajectory:107.0264; confidence:57.4681; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,es_svd_science_rr_r1,0.7985,0.8411,0.028063368008432787,0.03313730193431019
id_summary,science,lr_rank,Logistic Regression (rank),rank,,0.5366020347066576,0.7255208333333334,0.566544354334785,0.7666666666666667,nan,nan,0.535273193112323,12,10%:1.00; 40%:10.00; 70%:10.00; 100%:10.00,10%:balanced; 40%:balanced; 70%:none; 100%:none,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:21504; 40%:21504; 70%:21504; 100%:21504,3840,60,22,traj_reflection_count:4; tok_conf_recency:3; tok_neg_entropy_recency:3; tok_selfcert_recency:3; traj_continuity:3,tok_conf_prefix:3; tok_neg_entropy_prefix:3; tok_selfcert_prefix:3; traj_novelty:3; tok_gini_prefix:2,tok_conf_recency:2.9285; tok_conf_prefix:2.6872; tok_neg_entropy_recency:1.6391; tok_selfcert_recency:1.6391; tok_neg_entropy_prefix:1.5662,self_cert_logprob:5.9764; confidence:5.6157; uncertainty:3.7618; trajectory:2.3473; availability_meta:0.0484,0.0,,,nan,nan,nan,nan,nan,nan,es_svd_science_rr_r1,0.7985,0.8411,-0.2618979652933424,-0.27455564566521495
id_summary,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.8350591535257295,0.9828125000000001,0.8744561815095804,0.7166666666666666,nan,nan,0.7434963553186341,12,10%:1.00; 40%:10.00; 70%:10.00; 100%:10.00,10%:none; 40%:none; 70%:balanced; 100%:balanced,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:21504; 40%:21504; 70%:21504; 100%:21504,3840,60,38,traj_continuity:4; tok_conf_recency:3; tok_neg_entropy_recency:3; tok_selfcert_recency:3; traj_novelty:3,tok_gini_prefix:4; tok_conf_prefix:3; tok_logprob_recency:3; tok_logprob_prefix:2; tok_neg_entropy_prefix:2,tok_gini_prefix:147.4168; traj_continuity:94.1557; tok_selfcert_recency:56.0297; tok_neg_entropy_recency:56.0297; traj_novelty:50.2087,uncertainty:275.8801; trajectory:156.7660; self_cert_logprob:149.8324; confidence:67.0850; availability_meta:1.9110,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_science_rr_r1,0.7985,0.8411,0.03655915352572947,0.03335618150958042
id_summary,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.835690371296672,0.98125,0.8693412364499207,0.7166666666666666,nan,nan,0.7437814684072228,36,10%:1.00; 40%:10.00; 70%:10.00; 100%:0.01,10%:none; 40%:none; 70%:none; 100%:none,elasticnet,10%:0.9; 40%:0.9; 70%:0.9; 100%:0.9,saga,10%:42; 40%:42; 70%:42; 100%:42,3,10%:21504; 40%:21504; 70%:21504; 100%:21504,3840,60,31,traj_continuity:4; tok_conf_recency:3; tok_neg_entropy_prefix:3; tok_selfcert_prefix:3; traj_novelty:3,tok_logprob_prefix:4; tok_gini_prefix:3; tok_neg_entropy_recency:3; tok_selfcert_recency:3; tok_conf_prefix:2,tok_gini_prefix:125.3424; traj_continuity:84.6023; tok_selfcert_prefix:66.0322; tok_neg_entropy_prefix:66.0322; traj_novelty:38.7951,uncertainty:259.7685; self_cert_logprob:144.5640; trajectory:133.6443; confidence:56.3443; availability_meta:1.9257,0.30113636363636365,,,nan,nan,nan,nan,nan,nan,es_svd_science_rr_r1,0.7985,0.8411,0.03719037129667202,0.028241236449920715
id_summary,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.836273425222497,0.9815104166666667,0.8734598870534827,0.7166666666666666,nan,nan,0.7437937470671797,36,10%:1.00; 40%:10.00; 70%:1.00; 100%:1.00,10%:none; 40%:none; 70%:none; 100%:balanced,l1,,saga,10%:42; 40%:42; 70%:42; 100%:42,3,10%:21504; 40%:21504; 70%:21504; 100%:21504,3840,60,35,traj_continuity:4; tok_conf_recency:3; tok_neg_entropy_prefix:3; tok_selfcert_prefix:3; traj_novelty:3,tok_gini_prefix:4; tok_conf_prefix:3; tok_logprob_prefix:3; tok_gini_slope:2; tok_logprob_recency:2,tok_gini_prefix:147.9759; traj_continuity:91.8850; tok_selfcert_prefix:60.6752; tok_neg_entropy_prefix:60.6752; traj_novelty:47.7987,uncertainty:269.1323; trajectory:151.3200; self_cert_logprob:128.5378; confidence:80.7722; availability_meta:1.9339,0.19886363636363638,,,nan,nan,nan,nan,nan,nan,es_svd_science_rr_r1,0.7985,0.8411,0.03777342522249705,0.032359887053482694
id_summary,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.835652271721121,0.9817708333333333,0.8738892715555022,0.7,nan,nan,0.7442669020311085,12,10%:0.10; 40%:10.00; 70%:1.00; 100%:1.00,10%:none; 40%:none; 70%:balanced; 100%:none,l2,,linear_svc,10%:42; 40%:42; 70%:42; 100%:42,1,10%:21504; 40%:21504; 70%:21504; 100%:21504,3840,60,38,traj_continuity:4; tok_neg_entropy_prefix:3; tok_selfcert_prefix:3; traj_novelty:3; tok_conf_recency:2,tok_gini_prefix:4; tok_conf_prefix:3; tok_logprob_prefix:3; tok_neg_entropy_recency:3; tok_selfcert_recency:3,tok_gini_prefix:65.6927; tok_selfcert_prefix:39.6702; tok_neg_entropy_prefix:39.6702; traj_continuity:37.5809; tok_neg_entropy_recency:31.8372,uncertainty:147.3432; self_cert_logprob:115.3899; trajectory:61.0264; confidence:30.5691; availability_meta:0.7982,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_science_rr_r1,0.7985,0.8411,0.03715227172112101,0.032789271555502264
anchor_route,science,lr_raw,Logistic Regression (raw),raw,10,nan,nan,nan,nan,0.8032316406927558,0.7333333333333333,0.7013942270560989,3,1.0,none,l2,,lbfgs,42,1,21504,3840,30,16,traj_continuity::raw:6.1136; tok_neg_entropy_prefix::raw:5.2900; tok_selfcert_prefix::raw:5.2900; tok_neg_entropy_recency::raw:5.2787; tok_selfcert_recency::raw:5.2787,tok_gini_prefix::raw:-46.7749; traj_novelty::raw:-2.8393; tok_logprob_prefix::raw:-2.5432; tok_logprob_recency::raw:-0.8976,tok_gini_prefix:46.7749; traj_continuity:6.1136; tok_neg_entropy_prefix:5.2900; tok_selfcert_prefix:5.2900; tok_neg_entropy_recency:5.2787,uncertainty:58.7063; self_cert_logprob:14.0096; trajectory:9.2422; confidence:0.2377; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw,Logistic Regression (raw),raw,40,nan,nan,nan,nan,0.8474661035082188,0.7333333333333333,0.7423562125728035,3,10.0,none,l2,,lbfgs,42,1,21504,3840,30,16,tok_selfcert_prefix::raw:27.7335; tok_neg_entropy_prefix::raw:27.7335; traj_continuity::raw:22.0066; traj_novelty::raw:10.4214; tok_conf_recency::raw:8.8429,tok_gini_prefix::raw:-39.5102; tok_selfcert_recency::raw:-16.6224; tok_neg_entropy_recency::raw:-16.6224; tok_logprob_prefix::raw:-12.2617; tok_conf_prefix::raw:-8.5832,tok_gini_prefix:39.5102; tok_selfcert_prefix:27.7335; tok_neg_entropy_prefix:27.7335; traj_continuity:22.0066; tok_selfcert_recency:16.6224,uncertainty:86.6057; self_cert_logprob:61.9089; trajectory:33.3773; confidence:17.4260; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw,Logistic Regression (raw),raw,70,nan,nan,nan,nan,0.8541631057783248,0.7,0.7438756241024178,3,10.0,none,l2,,lbfgs,42,1,21504,3840,30,16,traj_continuity::raw:21.6448; tok_selfcert_recency::raw:13.4383; tok_neg_entropy_recency::raw:13.4383; tok_logprob_recency::raw:10.1614; traj_novelty::raw:9.8600,tok_gini_prefix::raw:-31.2065; tok_logprob_prefix::raw:-18.0806; tok_conf_prefix::raw:-8.7961; tok_gini_slope::raw:-5.7019; tok_neg_entropy_prefix::raw:-4.0914,tok_gini_prefix:31.2065; traj_continuity:21.6448; tok_logprob_prefix:18.0806; tok_selfcert_recency:13.4383; tok_neg_entropy_recency:13.4383,uncertainty:54.9069; self_cert_logprob:45.7716; trajectory:32.3508; confidence:18.1507; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw,Logistic Regression (raw),raw,100,nan,nan,nan,nan,0.87483809827672,0.6666666666666666,0.7598262921294885,3,10.0,none,l2,,lbfgs,42,1,21504,3840,30,16,tok_selfcert_recency::raw:30.7771; tok_neg_entropy_recency::raw:30.7771; traj_continuity::raw:19.7176; traj_novelty::raw:11.7591; tok_conf_recency::raw:11.2525,tok_gini_prefix::raw:-25.7097; tok_selfcert_prefix::raw:-23.2813; tok_neg_entropy_prefix::raw:-23.2813; tok_conf_prefix::raw:-10.4011; tok_gini_slope::raw:-6.1889,tok_selfcert_recency:30.7771; tok_neg_entropy_recency:30.7771; tok_gini_prefix:25.7097; tok_selfcert_prefix:23.2813; tok_neg_entropy_prefix:23.2813,uncertainty:86.3343; self_cert_logprob:60.7041; trajectory:32.0561; confidence:21.6536; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_rank,Logistic Regression (rank),rank,10,nan,nan,nan,nan,0.6518853400284365,0.7,0.5270688105134685,3,1.0,balanced,l2,,lbfgs,42,1,21504,3840,30,22,tok_logprob_recency::rank:1.0613; tok_conf_prefix::rank:0.3696; tok_neg_entropy_prefix::rank:0.3132; tok_selfcert_prefix::rank:0.3132; traj_reflection_count::rank:0.2308,tok_logprob_prefix::rank:-1.1231; tok_neg_entropy_recency::rank:-0.3525; tok_selfcert_recency::rank:-0.3525; traj_novelty::rank:-0.1359; tok_gini_prefix::rank:-0.1173,tok_logprob_prefix:1.1231; tok_logprob_recency:1.0613; tok_conf_prefix:0.3696; tok_neg_entropy_recency:0.3525; tok_selfcert_recency:0.3525,self_cert_logprob:2.8500; uncertainty:0.8474; trajectory:0.5863; confidence:0.4792; availability_meta:0.0026,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_rank,Logistic Regression (rank),rank,40,nan,nan,nan,nan,0.7428481535923508,0.6666666666666666,0.5343081773955812,3,10.0,balanced,l2,,lbfgs,42,1,21504,3840,30,22,tok_neg_entropy_recency::rank:0.4256; tok_selfcert_recency::rank:0.4256; traj_reflection_count::rank:0.3306; tok_conf_recency::rank:0.1805; traj_continuity::rank:0.1450,tok_neg_entropy_prefix::rank:-0.3721; tok_selfcert_prefix::rank:-0.3721; traj_novelty::rank:-0.1854; tok_gini_prefix::rank:-0.1311; tok_conf_prefix::rank:-0.1035,tok_neg_entropy_recency:0.4256; tok_selfcert_recency:0.4256; tok_neg_entropy_prefix:0.3721; tok_selfcert_prefix:0.3721; traj_reflection_count:0.3306,uncertainty:0.9556; self_cert_logprob:0.9151; trajectory:0.7412; confidence:0.2840; availability_meta:0.0182,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_rank,Logistic Regression (rank),rank,70,nan,nan,nan,nan,0.7993478984744837,0.7,0.5368047017626276,3,10.0,none,l2,,lbfgs,42,1,21504,3840,30,22,tok_conf_recency::rank:1.2747; tok_neg_entropy_recency::rank:0.2974; tok_selfcert_recency::rank:0.2974; traj_continuity::rank:0.2446; traj_reflection_count::rank:0.2227,tok_conf_prefix::rank:-1.0990; tok_neg_entropy_prefix::rank:-0.3154; tok_selfcert_prefix::rank:-0.3154; tok_logprob_recency::rank:-0.1988; traj_novelty::rank:-0.0413,tok_conf_recency:1.2747; tok_conf_prefix:1.0990; tok_neg_entropy_prefix:0.3154; tok_selfcert_prefix:0.3154; tok_neg_entropy_recency:0.2974,confidence:2.3737; self_cert_logprob:0.9547; uncertainty:0.6675; trajectory:0.5350; availability_meta:0.0151,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_rank,Logistic Regression (rank),rank,100,nan,nan,nan,nan,0.8659719610904105,0.7333333333333333,0.5429110827776148,3,10.0,none,l2,,lbfgs,42,1,21504,3840,30,22,tok_conf_recency::rank:1.3636; tok_neg_entropy_recency::rank:0.5637; tok_selfcert_recency::rank:0.5637; traj_continuity::rank:0.2703; traj_reflection_count::rank:0.1531,tok_conf_prefix::rank:-1.1152; tok_neg_entropy_prefix::rank:-0.5656; tok_selfcert_prefix::rank:-0.5656; tok_logprob_prefix::rank:-0.1007; tok_logprob_recency::rank:-0.0265,tok_conf_recency:1.3636; tok_conf_prefix:1.1152; tok_neg_entropy_prefix:0.5656; tok_selfcert_prefix:0.5656; tok_neg_entropy_recency:0.5637,confidence:2.4788; uncertainty:1.2913; self_cert_logprob:1.2565; trajectory:0.4847; availability_meta:0.0125,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,10,nan,nan,nan,nan,0.8009805262138356,0.7,0.7088188869212587,3,1.0,none,l2,,lbfgs,42,1,21504,3840,30,38,traj_continuity::raw:9.5803; tok_neg_entropy_prefix::raw:5.6924; tok_selfcert_prefix::raw:5.6924; tok_neg_entropy_recency::raw:5.4023; tok_selfcert_recency::raw:5.4023,tok_gini_prefix::raw:-47.7550; tok_logprob_prefix::raw:-2.7414; tok_logprob_recency::raw:-1.6001; tok_neg_entropy_recency::rank:-1.1923; tok_selfcert_recency::rank:-1.1923,tok_gini_prefix:49.8279; traj_continuity:10.0338; tok_neg_entropy_recency:6.5946; tok_selfcert_recency:6.5946; tok_neg_entropy_prefix:5.8846,uncertainty:69.2828; self_cert_logprob:17.6059; trajectory:12.7815; confidence:0.6810; availability_meta:0.5896,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,40,nan,nan,nan,nan,0.8410723306631419,0.7,0.7537399278574726,3,10.0,none,l2,,lbfgs,42,1,21504,3840,30,38,traj_continuity::raw:30.8629; traj_novelty::raw:17.4986; tok_selfcert_prefix::raw:15.1119; tok_neg_entropy_prefix::raw:15.1119; tok_conf_recency::raw:8.7799,tok_gini_prefix::raw:-35.5457; tok_conf_prefix::raw:-8.5516; tok_logprob_recency::raw:-5.6205; tok_selfcert_recency::raw:-4.5763; tok_neg_entropy_recency::raw:-4.5763,tok_gini_prefix:36.4140; traj_continuity:32.0726; traj_novelty:18.4581; tok_selfcert_prefix:15.9223; tok_neg_entropy_prefix:15.9223,uncertainty:64.2911; trajectory:54.2894; self_cert_logprob:29.0844; confidence:19.7249; availability_meta:0.7959,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,70,nan,nan,nan,nan,0.852341197040886,0.7333333333333333,0.7512261013595722,3,10.0,balanced,l2,,lbfgs,42,1,21504,3840,30,38,traj_continuity::raw:27.5439; traj_novelty::raw:15.0529; tok_selfcert_recency::raw:13.8225; tok_neg_entropy_recency::raw:13.8225; tok_conf_recency::raw:10.5559,tok_gini_prefix::raw:-33.3619; tok_logprob_prefix::raw:-14.7211; tok_conf_prefix::raw:-9.9984; tok_gini_slope::raw:-4.7357; tok_neg_entropy_prefix::raw:-3.8857,tok_gini_prefix:34.3578; traj_continuity:28.3542; tok_logprob_prefix:16.6485; traj_novelty:15.5981; tok_selfcert_recency:14.5384,uncertainty:58.9294; trajectory:48.2868; self_cert_logprob:42.0439; confidence:21.8712; availability_meta:0.5179,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,100,nan,nan,nan,nan,0.8743899011307482,0.7333333333333333,0.7602005051362332,3,10.0,balanced,l2,,lbfgs,42,1,21504,3840,30,38,tok_selfcert_recency::raw:29.7582; tok_neg_entropy_recency::raw:29.7582; traj_continuity::raw:23.2248; traj_novelty::raw:15.2130; tok_conf_recency::raw:11.5827,tok_gini_prefix::raw:-25.8137; tok_selfcert_prefix::raw:-21.9382; tok_neg_entropy_prefix::raw:-21.9382; tok_conf_prefix::raw:-10.7364; tok_logprob_recency::raw:-4.0377,tok_selfcert_recency:30.3094; tok_neg_entropy_recency:30.3094; tok_gini_prefix:26.8171; traj_continuity:23.6951; tok_selfcert_prefix:22.0922,uncertainty:83.3767; self_cert_logprob:61.0982; trajectory:41.4083; confidence:24.8079; availability_meta:0.0077,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,10,nan,nan,nan,nan,0.8015094368288912,0.7333333333333333,0.7091115827007938,9,1.0,none,elasticnet,0.9,saga,42,3,21504,3840,30,34,tok_neg_entropy_prefix::raw:11.3989; tok_selfcert_prefix::raw:11.3989; traj_continuity::raw:9.6323; tok_gini_slope::raw:5.2471; tok_gini_prefix::rank:2.0905,tok_gini_prefix::raw:-49.4322; tok_logprob_prefix::raw:-3.2677; tok_logprob_recency::raw:-1.0697; tok_neg_entropy_recency::rank:-1.0560; tok_selfcert_recency::rank:-1.0560,tok_gini_prefix:51.5227; tok_neg_entropy_prefix:11.7284; tok_selfcert_prefix:11.7284; traj_continuity:10.0849; tok_gini_slope:6.0141,uncertainty:72.4350; self_cert_logprob:18.0932; trajectory:12.5050; availability_meta:0.5651; confidence:0.4756,0.2272727272727273,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
