row_kind,domain,model_name,display_name,representation,anchor_pct,id_auc_of_auroc,id_auc_of_selacc,id_auroc_at_100,id_stop_acc_at_100,holdout_anchor_auroc,holdout_anchor_group_top1,cv_mean_auroc,n_valid_scores,best_c,best_class_weight,best_penalty,best_l1_ratio,solver,fit_seed,seed_count_used,n_train_samples,n_holdout_samples,n_holdout_groups,active_dims,top_positive_features,top_negative_features,top_base_features,top_families,sparse_zero_fraction,ood_protocol,ood_fold_count,ood_macro_auc_of_auroc,ood_macro_auc_of_selacc,ood_macro_auroc_at_100,ood_macro_stop_acc_at_100,abs_gap_auc_of_auroc,abs_gap_auroc_at_100,svd_reference_method,svd_reference_id_auc_of_auroc,svd_reference_id_auroc_at_100,delta_vs_svd_id_auc_of_auroc,delta_vs_svd_id_auroc_at_100
anchor_route,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,40,nan,nan,nan,nan,0.8409317942699135,0.7,0.7538866776013701,9,10.0,none,elasticnet,0.9,saga,42,3,21504,3840,30,38,tok_neg_entropy_prefix::raw:35.9547; tok_selfcert_prefix::raw:35.9547; traj_continuity::raw:30.4307; traj_novelty::raw:17.1758; tok_conf_recency::raw:11.2222,tok_gini_prefix::raw:-36.9399; tok_selfcert_recency::raw:-25.3981; tok_neg_entropy_recency::raw:-25.3981; tok_conf_prefix::raw:-10.9622; tok_logprob_prefix::raw:-4.6124,tok_gini_prefix:37.8182; tok_neg_entropy_prefix:36.9054; tok_selfcert_prefix:36.9054; traj_continuity:31.6236; tok_selfcert_recency:25.5759,uncertainty:109.0703; self_cert_logprob:70.6752; trajectory:53.4968; confidence:24.7047; availability_meta:0.7943,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,70,nan,nan,nan,nan,0.8545631913662542,0.7333333333333333,0.751237543094431,9,10.0,none,elasticnet,0.9,saga,42,3,21504,3840,30,38,traj_continuity::raw:26.4175; tok_selfcert_prefix::raw:17.3000; tok_neg_entropy_prefix::raw:17.3000; tok_conf_recency::raw:14.3872; traj_novelty::raw:13.8720,tok_gini_prefix::raw:-35.0141; tok_logprob_prefix::raw:-17.2523; tok_conf_prefix::raw:-13.7753; tok_neg_entropy_recency::raw:-7.5090; tok_selfcert_recency::raw:-7.5090,tok_gini_prefix:36.0015; traj_continuity:27.1880; tok_logprob_prefix:18.6940; tok_selfcert_prefix:17.3984; tok_neg_entropy_prefix:17.3984,uncertainty:66.9964; self_cert_logprob:53.8520; trajectory:45.6556; confidence:30.2072; availability_meta:0.5663,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,100,nan,nan,nan,nan,0.8665831677915908,0.7666666666666667,0.7608900702322964,9,0.01,none,elasticnet,0.9,saga,42,3,21504,3840,30,13,traj_continuity::raw:15.5433; traj_novelty::raw:5.9200; tok_gini_slope::raw:5.5935; tok_gini_tail::raw:5.1677; tok_conf_recency::raw:0.7472,tok_logprob_prefix::raw:-1.2799; tok_logprob_recency::raw:-0.6636; traj_reflection_count::rank:-0.3575; tok_gini_tail::rank:-0.2861; tok_gini_slope::rank:-0.2195,traj_continuity:15.7058; traj_novelty:5.9200; tok_gini_slope:5.8130; tok_gini_tail:5.4538; tok_logprob_prefix:1.2799,trajectory:21.9869; uncertainty:11.2668; self_cert_logprob:1.9435; confidence:0.9568; availability_meta:0.0000,0.7045454545454546,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,10,nan,nan,nan,nan,0.8017082135292234,0.7333333333333333,0.709161638395053,9,1.0,none,l1,,saga,42,3,21504,3840,30,33,tok_selfcert_prefix::raw:11.4335; tok_neg_entropy_prefix::raw:11.4335; traj_continuity::raw:9.6356; tok_gini_slope::raw:5.2334; tok_gini_prefix::rank:2.0973,tok_gini_prefix::raw:-49.6292; tok_logprob_prefix::raw:-3.4300; tok_neg_entropy_recency::rank:-1.0568; tok_selfcert_recency::rank:-1.0568; tok_logprob_recency::raw:-0.9047,tok_gini_prefix:51.7265; tok_selfcert_prefix:11.7650; tok_neg_entropy_prefix:11.7650; traj_continuity:10.0877; tok_gini_slope:5.9985,uncertainty:72.6604; self_cert_logprob:18.0754; trajectory:12.4868; availability_meta:0.5634; confidence:0.4770,0.25,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,40,nan,nan,nan,nan,0.8408919123204838,0.7,0.7539245861511098,9,10.0,none,l1,,saga,42,3,21504,3840,30,38,tok_selfcert_prefix::raw:38.2180; tok_neg_entropy_prefix::raw:38.2180; traj_continuity::raw:30.3718; traj_novelty::raw:17.1165; tok_conf_recency::raw:11.7635,tok_gini_prefix::raw:-37.0727; tok_selfcert_recency::raw:-27.6661; tok_neg_entropy_recency::raw:-27.6661; tok_conf_prefix::raw:-11.4974; tok_logprob_prefix::raw:-5.1373,tok_selfcert_prefix:39.1781; tok_neg_entropy_prefix:39.1781; tok_gini_prefix:37.9537; traj_continuity:31.5632; tok_selfcert_recency:27.8565,uncertainty:113.7744; self_cert_logprob:75.1638; trajectory:53.3661; confidence:25.8868; availability_meta:0.7958,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,70,nan,nan,nan,nan,0.8545739531621321,0.7333333333333333,0.7513126946414962,9,1.0,none,l1,,saga,42,3,21504,3840,30,35,traj_continuity::raw:26.6685; traj_novelty::raw:14.0321; tok_conf_recency::raw:11.8362; tok_selfcert_prefix::raw:9.5315; tok_neg_entropy_prefix::raw:9.5315,tok_gini_prefix::raw:-33.3212; tok_conf_prefix::raw:-11.2561; tok_logprob_prefix::raw:-8.3630; tok_gini_slope::raw:-2.7811; traj_max_reflection::raw:-2.0228,tok_gini_prefix:34.2174; traj_continuity:27.4427; traj_novelty:14.5348; tok_conf_recency:12.5799; tok_conf_prefix:11.5145,uncertainty:48.9490; trajectory:46.0802; confidence:24.0944; self_cert_logprob:19.9659; availability_meta:0.5407,0.20454545454545459,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,100,nan,nan,nan,nan,0.8744620684678115,0.7,0.7607760690810597,9,1.0,balanced,l1,,saga,42,3,21504,3840,30,35,traj_continuity::raw:22.3356; tok_conf_recency::raw:14.9054; traj_novelty::raw:14.4598; tok_selfcert_recency::raw:6.9005; tok_neg_entropy_recency::raw:6.9005,tok_gini_prefix::raw:-23.1902; tok_conf_prefix::raw:-14.0040; tok_logprob_recency::raw:-6.7831; traj_max_reflection::raw:-1.2514; tok_gini_slope::raw:-0.9418,tok_gini_prefix:24.0783; traj_continuity:22.7915; tok_conf_recency:15.8431; traj_novelty:14.8275; tok_conf_prefix:14.4709,trajectory:39.3869; uncertainty:33.7484; confidence:30.3140; self_cert_logprob:15.3327; availability_meta:0.0341,0.20454545454545459,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,10,nan,nan,nan,nan,0.8037051597113813,0.7,0.709979014120662,3,0.1,none,l2,,linear_svc,42,1,21504,3840,30,38,traj_continuity::raw:4.3014; tok_selfcert_prefix::raw:3.7145; tok_neg_entropy_prefix::raw:3.7145; tok_gini_slope::raw:1.9017; tok_neg_entropy_recency::raw:1.0752,tok_gini_prefix::raw:-20.9574; tok_logprob_recency::raw:-1.0005; tok_logprob_prefix::raw:-0.7283; tok_neg_entropy_recency::rank:-0.4602; tok_selfcert_recency::rank:-0.4602,tok_gini_prefix:21.8686; traj_continuity:4.5099; tok_selfcert_prefix:3.8466; tok_neg_entropy_prefix:3.8466; tok_gini_slope:2.2032,uncertainty:30.2974; self_cert_logprob:7.6676; trajectory:5.5716; confidence:0.3242; availability_meta:0.2638,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,40,nan,nan,nan,nan,0.840350024245693,0.7,0.7545920322815243,3,10.0,none,l2,,linear_svc,42,1,21504,3840,30,38,tok_selfcert_prefix::raw:21.6133; tok_neg_entropy_prefix::raw:21.6133; traj_continuity::raw:12.0610; traj_novelty::raw:6.8579; tok_conf_recency::raw:4.9395,tok_neg_entropy_recency::raw:-17.2843; tok_selfcert_recency::raw:-17.2843; tok_gini_prefix::raw:-16.2428; tok_logprob_prefix::raw:-5.0602; tok_conf_prefix::raw:-4.8345,tok_selfcert_prefix:22.0772; tok_neg_entropy_prefix:22.0772; tok_neg_entropy_recency:17.4253; tok_selfcert_recency:17.4253; tok_gini_prefix:16.6555,uncertainty:59.9014; self_cert_logprob:47.6245; trajectory:21.2258; confidence:10.7075; availability_meta:0.3144,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,70,nan,nan,nan,nan,0.8536398925846163,0.7,0.7516300770927247,3,1.0,balanced,l2,,linear_svc,42,1,21504,3840,30,38,traj_continuity::raw:10.8336; tok_neg_entropy_prefix::raw:8.0953; tok_selfcert_prefix::raw:8.0953; traj_novelty::raw:5.6592; tok_conf_recency::raw:4.6991,tok_gini_prefix::raw:-14.8310; tok_logprob_prefix::raw:-7.2945; tok_conf_prefix::raw:-4.4663; tok_selfcert_recency::raw:-3.9970; tok_neg_entropy_recency::raw:-3.9970,tok_gini_prefix:15.2571; traj_continuity:11.1585; tok_neg_entropy_prefix:8.1722; tok_selfcert_prefix:8.1722; tok_logprob_prefix:7.8589,uncertainty:29.4230; self_cert_logprob:24.4146; trajectory:18.5607; confidence:9.6493; availability_meta:0.2119,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,100,nan,nan,nan,nan,0.8755661021155159,0.7333333333333333,0.7608664846295229,3,1.0,none,l2,,linear_svc,42,1,21504,3840,30,38,tok_logprob_prefix::raw:9.3050; traj_continuity::raw:9.1802; tok_selfcert_recency::raw:8.4533; tok_neg_entropy_recency::raw:8.4533; traj_novelty::raw:5.7226,tok_logprob_recency::raw:-11.6923; tok_gini_prefix::raw:-11.4201; tok_selfcert_prefix::raw:-5.4300; tok_neg_entropy_prefix::raw:-5.4300; tok_conf_prefix::raw:-4.5443,tok_gini_prefix:11.9115; tok_logprob_recency:11.8478; tok_logprob_prefix:9.6369; traj_continuity:9.3675; tok_selfcert_recency:8.6244,self_cert_logprob:35.6832; uncertainty:27.7213; trajectory:15.6683; confidence:9.8881; availability_meta:0.0081,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
ood_summary,science,lr_raw,Logistic Regression (raw),raw,,0.8265633680084328,0.9739583333333333,0.8742373019343102,0.6666666666666666,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,cache_root_withheld,3,0.5948780236081078,0.5440063091482651,0.6565882665728356,0.4057239057239057,-0.23168534440032496,-0.2176490353614745,es_svd_science_rr_r1,0.6306337331232112,0.6349788701109731,-0.03575570951510343,0.02160939646186255
ood_summary,science,lr_raw,Logistic Regression (raw),raw,,0.8265633680084328,0.9739583333333333,0.8742373019343102,0.6666666666666666,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_science_rr_r1,nan,nan,nan,nan
ood_summary,science,lr_rank,Logistic Regression (rank),rank,,0.5366020347066576,0.7255208333333334,0.566544354334785,0.7666666666666667,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,cache_root_withheld,3,0.494427911898049,0.40113038906414294,0.4898383057787215,0.4023569023569024,-0.04217412280860855,-0.0767060485560635,es_svd_science_rr_r1,0.6306337331232112,0.6349788701109731,-0.13620582122516223,-0.1451405643322516
ood_summary,science,lr_rank,Logistic Regression (rank),rank,,0.5366020347066576,0.7255208333333334,0.566544354334785,0.7666666666666667,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_science_rr_r1,nan,nan,nan,nan
ood_summary,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.8350591535257295,0.9828125000000001,0.8744561815095804,0.7166666666666666,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,cache_root_withheld,3,0.6229707925849594,0.5443480546792849,0.6599240729691889,0.3922558922558923,-0.2120883609407701,-0.2145321085403915,es_svd_science_rr_r1,0.6306337331232112,0.6349788701109731,-0.0076629405382518945,0.024945202858215776
ood_summary,science,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.8350591535257295,0.9828125000000001,0.8744561815095804,0.7166666666666666,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_science_rr_r1,nan,nan,nan,nan
ood_summary,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.835690371296672,0.98125,0.8693412364499207,0.7166666666666666,nan,nan,nan,,,,elasticnet,,saga,,,,,,,,,,,nan,cache_root_withheld,3,0.6234627870838165,0.546030494216614,0.6649438226760793,0.3973063973063973,-0.21222758421285548,-0.20439741377384135,es_svd_science_rr_r1,0.6306337331232112,0.6349788701109731,-0.007170946039394721,0.02996495256510623
ood_summary,science,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.835690371296672,0.98125,0.8693412364499207,0.7166666666666666,nan,nan,nan,,,,elasticnet,,saga,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_science_rr_r1,nan,nan,nan,nan
ood_summary,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.836273425222497,0.9815104166666667,0.8734598870534827,0.7166666666666666,nan,nan,nan,,,,l1,,saga,,,,,,,,,,,nan,cache_root_withheld,3,0.623515257454597,0.5460830704521557,0.6653840629361463,0.3956228956228956,-0.21275816776790002,-0.20807582411733638,es_svd_science_rr_r1,0.6306337331232112,0.6349788701109731,-0.0071184756686142325,0.030405192825173177
ood_summary,science,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.836273425222497,0.9815104166666667,0.8734598870534827,0.7166666666666666,nan,nan,nan,,,,l1,,saga,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_science_rr_r1,nan,nan,nan,nan
ood_summary,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.835652271721121,0.9817708333333333,0.8738892715555022,0.7,nan,nan,nan,,,,l2,,linear_svc,,,,,,,,,,,nan,cache_root_withheld,3,0.6356851877411822,0.5523396424815984,0.6901819483714795,0.39730639730639733,-0.1999670839799388,-0.18370732318402272,es_svd_science_rr_r1,0.6306337331232112,0.6349788701109731,0.005051454617970963,0.05520307826050641
ood_summary,science,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.835652271721121,0.9817708333333333,0.8738892715555022,0.7,nan,nan,nan,,,,l2,,linear_svc,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_science_rr_r1,nan,nan,nan,nan
id_summary,ms,lr_raw,Logistic Regression (raw),raw,,0.9250985301984522,0.9933582621082621,0.9550917141015807,0.7314814814814815,nan,nan,0.9438856879306604,12,10%:1.00; 40%:10.00; 70%:10.00; 100%:10.00,10%:none; 40%:none; 70%:none; 100%:none,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:11648; 40%:11648; 70%:11648; 100%:11648,5632,88,16,tok_neg_entropy_prefix:4; tok_selfcert_prefix:4; tok_conf_recency:3; tok_neg_entropy_recency:3; tok_selfcert_recency:3,tok_gini_prefix:4; tok_logprob_prefix:4; tok_logprob_recency:4; traj_novelty:4; tok_gini_slope:2,traj_novelty:429.7971; tok_gini_prefix:168.8010; tok_logprob_prefix:114.1695; tok_logprob_recency:94.0684; tok_selfcert_prefix:61.4753,trajectory:454.0888; self_cert_logprob:296.8113; uncertainty:284.3586; confidence:31.3180; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,es_svd_ms_rr_r1,0.9226,0.9505,0.0024985301984522534,0.004591714101580657
id_summary,ms,lr_rank,Logistic Regression (rank),rank,,0.5775005719424773,0.8629362535612536,0.6040933867990561,0.7814814814814814,nan,nan,0.6130329232113746,12,10%:0.10; 40%:0.10; 70%:0.10; 100%:1.00,10%:balanced; 40%:balanced; 70%:balanced; 100%:balanced,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:11648; 40%:11648; 70%:11648; 100%:11648,5632,88,22,traj_continuity:4; traj_reflection_count:4; tok_conf_prefix:2; tok_conf_recency:2; tok_logprob_recency:2,tok_gini_prefix:4; tok_gini_slope:3; traj_novelty:3; tok_logprob_prefix:2; traj_late_convergence:2,tok_conf_recency:4.9844; traj_reflection_count:4.2302; tok_conf_prefix:3.7987; tok_gini_prefix:2.5689; traj_continuity:1.7675,confidence:8.7831; trajectory:8.5929; uncertainty:4.3942; self_cert_logprob:2.4994; availability_meta:0.3736,0.0,,,nan,nan,nan,nan,nan,nan,es_svd_ms_rr_r1,0.9226,0.9505,-0.3450994280575227,-0.3464066132009439
id_summary,ms,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.9316193011023284,0.9940438034188035,0.9590354184216522,0.7425925925925926,nan,nan,0.9497492013830336,12,10%:1.00; 40%:1.00; 70%:10.00; 100%:10.00,10%:none; 40%:none; 70%:none; 100%:none,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:11648; 40%:11648; 70%:11648; 100%:11648,5632,88,38,tok_neg_entropy_prefix:4; tok_selfcert_prefix:4; tok_neg_entropy_recency:3; tok_selfcert_recency:3; tok_conf_recency:2,tok_logprob_prefix:4; tok_logprob_recency:4; traj_novelty:4; tok_gini_prefix:3; tok_gini_slope:2,traj_novelty:504.5678; tok_gini_prefix:157.7929; tok_logprob_prefix:151.2429; tok_logprob_recency:117.4078; tok_selfcert_prefix:49.7693,trajectory:569.6068; self_cert_logprob:362.3249; uncertainty:303.7649; confidence:58.2833; availability_meta:1.9401,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_ms_rr_r1,0.9226,0.9505,0.009019301102328403,0.008535418421652174
id_summary,ms,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.9318218186513728,0.9936965811965811,0.9576345875629423,0.7425925925925926,nan,nan,0.9502117162098038,36,10%:1.00; 40%:1.00; 70%:10.00; 100%:10.00,10%:none; 40%:none; 70%:none; 100%:none,elasticnet,10%:0.9; 40%:0.9; 70%:0.9; 100%:0.9,saga,10%:42; 40%:42; 70%:42; 100%:42,3,10%:11648; 40%:11648; 70%:11648; 100%:11648,5632,88,36,tok_neg_entropy_prefix:4; tok_selfcert_prefix:4; tok_conf_recency:3; traj_novelty:3; tok_logprob_prefix:2,tok_logprob_recency:4; traj_novelty:4; tok_gini_prefix:2; tok_logprob_prefix:2; traj_continuity:2,traj_novelty:514.6178; tok_gini_prefix:171.1080; tok_logprob_recency:170.7635; tok_selfcert_prefix:130.1013; tok_neg_entropy_prefix:130.1013,trajectory:584.4771; self_cert_logprob:438.8272; uncertainty:387.6278; confidence:85.1512; availability_meta:1.7926,0.1875,,,nan,nan,nan,nan,nan,nan,es_svd_ms_rr_r1,0.9226,0.9505,0.009221818651372837,0.007134587562942274
id_summary,ms,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.9319389525766059,0.994181801994302,0.9583562728048423,0.7425925925925926,nan,nan,0.9503017619122953,36,10%:0.10; 40%:1.00; 70%:10.00; 100%:10.00,10%:balanced; 40%:none; 70%:none; 100%:none,l1,,saga,10%:42; 40%:42; 70%:42; 100%:42,3,10%:11648; 40%:11648; 70%:11648; 100%:11648,5632,88,32,tok_neg_entropy_prefix:4; tok_selfcert_prefix:4; tok_conf_recency:3; traj_novelty:3; tok_logprob_prefix:2,traj_novelty:4; tok_logprob_recency:3; tok_gini_prefix:2; tok_logprob_prefix:2; tok_neg_entropy_recency:2,traj_novelty:500.2654; tok_logprob_recency:174.2039; tok_gini_prefix:167.4560; tok_selfcert_prefix:151.6402; tok_neg_entropy_prefix:151.6402,trajectory:562.1324; self_cert_logprob:475.5131; uncertainty:421.7616; confidence:91.0631; availability_meta:1.3272,0.26136363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_ms_rr_r1,0.9226,0.9505,0.009338952576605886,0.007856272804842246
id_summary,ms,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.9316039686573502,0.9938123219373219,0.9582727172363025,0.7388888888888889,nan,nan,0.9498102231224257,12,10%:0.10; 40%:10.00; 70%:10.00; 100%:10.00,10%:none; 40%:none; 70%:none; 100%:none,l2,,linear_svc,10%:42; 40%:42; 70%:42; 100%:42,1,10%:11648; 40%:11648; 70%:11648; 100%:11648,5632,88,38,tok_conf_recency:4; tok_neg_entropy_prefix:4; tok_selfcert_prefix:4; tok_gini_slope:2; tok_logprob_recency:2,traj_novelty:4; tok_gini_prefix:3; tok_logprob_prefix:3; tok_neg_entropy_recency:3; tok_selfcert_recency:3,traj_novelty:164.2979; tok_selfcert_prefix:137.2027; tok_neg_entropy_prefix:137.2027; tok_logprob_prefix:107.7544; tok_selfcert_recency:102.3553,self_cert_logprob:397.3685; uncertainty:317.2868; trajectory:189.6247; confidence:41.6968; availability_meta:0.6293,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_ms_rr_r1,0.9226,0.9505,0.009003968657350203,0.007772717236302462
id_summary,coding,lr_raw,Logistic Regression (raw),raw,,0.46530965122514417,0.43062500000000004,0.4978667654723993,0.52,nan,nan,0.5510141220634207,12,10%:1.00; 40%:0.01; 70%:0.10; 100%:0.10,10%:none; 40%:balanced; 70%:balanced; 100%:none,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:9088; 40%:9088; 70%:9088; 100%:9088,1600,25,16,tok_neg_entropy_prefix:4; traj_novelty:4; tok_selfcert_prefix:3; traj_continuity:3; tok_gini_prefix:2,tok_logprob_recency:4; tok_gini_slope:3; traj_max_reflection:3; tok_logprob_prefix:2; tok_neg_entropy_recency:2,traj_novelty:53.0783; tok_gini_prefix:36.5008; traj_continuity:28.6002; tok_neg_entropy_prefix:6.7678; tok_selfcert_prefix:6.7678,trajectory:88.1197; uncertainty:56.4243; self_cert_logprob:20.5538; confidence:0.9444; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,es_svd_coding_rr_r1,0.4342,0.4068,0.031109651225144197,0.09106676547239928
id_summary,coding,lr_rank,Logistic Regression (rank),rank,,0.4956647421436154,0.508125,0.49809189245808966,0.48,nan,nan,0.49918914212425064,12,10%:10.00; 40%:10.00; 70%:0.01; 100%:10.00,10%:none; 40%:none; 70%:balanced; 100%:none,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:9088; 40%:9088; 70%:9088; 100%:9088,1600,25,22,traj_novelty:3; tok_conf_prefix:2; tok_gini_prefix:2; tok_neg_entropy_recency:2; tok_selfcert_recency:2,tok_logprob_prefix:3; tok_neg_entropy_prefix:3; tok_selfcert_prefix:3; tok_conf_recency:2; tok_gini_prefix:2,tok_logprob_prefix:2.1084; tok_logprob_recency:1.7713; tok_neg_entropy_recency:1.2310; tok_selfcert_recency:1.2310; tok_conf_prefix:0.9674,self_cert_logprob:6.0625; uncertainty:3.1985; confidence:1.8192; trajectory:0.6916; availability_meta:0.0635,0.0,,,nan,nan,nan,nan,nan,nan,es_svd_coding_rr_r1,0.4342,0.4068,0.061464742143615414,0.09129189245808966
id_summary,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.47461192954150705,0.4625,0.5414585414585414,0.6,nan,nan,0.5624518757477884,12,10%:1.00; 40%:0.01; 70%:0.10; 100%:0.10,10%:none; 40%:balanced; 70%:balanced; 100%:balanced,l2,,lbfgs,10%:42; 40%:42; 70%:42; 100%:42,1,10%:9088; 40%:9088; 70%:9088; 100%:9088,1600,25,38,traj_novelty:4; traj_continuity:3; tok_gini_prefix:2; tok_logprob_prefix:2; tok_neg_entropy_prefix:2,traj_max_reflection:4; tok_logprob_prefix:3; traj_novelty:3; tok_gini_prefix:2; tok_gini_tail:2,traj_novelty:85.6687; tok_gini_prefix:41.9004; traj_continuity:39.1749; traj_max_reflection:21.9131; tok_neg_entropy_prefix:10.1428,trajectory:152.3553; uncertainty:75.5385; self_cert_logprob:30.3819; confidence:2.6875; availability_meta:1.9152,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_coding_rr_r1,0.4342,0.4068,0.040411929541507075,0.13465854145854145
id_summary,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.4823772471659796,0.4625000000000001,0.5450558830840521,0.6,nan,nan,0.5637041606303109,36,10%:0.10; 40%:0.01; 70%:0.10; 100%:0.10,10%:none; 40%:balanced; 70%:balanced; 100%:balanced,elasticnet,10%:0.9; 40%:0.1; 70%:0.5; 100%:0.5,saga,10%:42; 40%:42; 70%:42; 100%:42,3,10%:9088; 40%:9088; 70%:9088; 100%:9088,1600,25,28,traj_novelty:4; traj_continuity:3; tok_gini_prefix:2; tok_neg_entropy_prefix:2; tok_selfcert_prefix:2,tok_gini_prefix:4; traj_max_reflection:4; traj_novelty:3; tok_gini_tail:2; tok_logprob_prefix:2,traj_novelty:78.6409; traj_continuity:37.5366; traj_max_reflection:20.8644; tok_gini_prefix:13.7059; tok_gini_slope:5.3300,trajectory:140.9874; uncertainty:30.7012; self_cert_logprob:10.2845; confidence:1.4643; availability_meta:1.2990,0.3579545454545454,,,nan,nan,nan,nan,nan,nan,es_svd_coding_rr_r1,0.4342,0.4068,0.0481772471659796,0.13825588308405207
