row_kind,domain,model_name,display_name,representation,anchor_pct,id_auc_of_auroc,id_auc_of_selacc,id_auroc_at_100,id_stop_acc_at_100,holdout_anchor_auroc,holdout_anchor_group_top1,cv_mean_auroc,n_valid_scores,best_c,best_class_weight,best_penalty,best_l1_ratio,solver,fit_seed,seed_count_used,n_train_samples,n_holdout_samples,n_holdout_groups,active_dims,top_positive_features,top_negative_features,top_base_features,top_families,sparse_zero_fraction,ood_protocol,ood_fold_count,ood_macro_auc_of_auroc,ood_macro_auc_of_selacc,ood_macro_auroc_at_100,ood_macro_stop_acc_at_100,abs_gap_auc_of_auroc,abs_gap_auroc_at_100,svd_reference_method,svd_reference_id_auc_of_auroc,svd_reference_id_auroc_at_100,delta_vs_svd_id_auc_of_auroc,delta_vs_svd_id_auroc_at_100
id_summary,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.4914481449692717,0.4918750000000001,0.5447416433331926,0.6,nan,nan,0.5633294525478525,36,10%:0.10; 40%:0.10; 70%:0.10; 100%:0.10,10%:none; 40%:balanced; 70%:balanced; 100%:balanced,l1,,saga,10%:42; 40%:42; 70%:42; 100%:42,3,10%:9088; 40%:9088; 70%:9088; 100%:9088,1600,25,24,traj_novelty:4; traj_continuity:3; tok_gini_prefix:2; tok_neg_entropy_prefix:2; traj_late_convergence:2,traj_max_reflection:4; traj_continuity:3; traj_novelty:3; tok_gini_tail:2; tok_logprob_prefix:2,traj_novelty:88.1980; traj_continuity:45.1231; traj_max_reflection:22.4588; tok_gini_prefix:14.1627; tok_gini_tail:4.5145,trajectory:159.4393; uncertainty:28.0952; self_cert_logprob:7.6076; confidence:1.2345; availability_meta:1.1672,0.45454545454545453,,,nan,nan,nan,nan,nan,nan,es_svd_coding_rr_r1,0.4342,0.4068,0.05724814496927172,0.13794164333319264
id_summary,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.4782117725779698,0.4756250000000001,0.5399983428152442,0.6,nan,nan,0.5624721357919282,12,10%:0.10; 40%:0.01; 70%:0.01; 100%:0.01,10%:none; 40%:balanced; 70%:balanced; 100%:balanced,l2,,linear_svc,10%:42; 40%:42; 70%:42; 100%:42,1,10%:9088; 40%:9088; 70%:9088; 100%:9088,1600,25,38,traj_novelty:4; tok_neg_entropy_prefix:3; traj_continuity:3; tok_gini_prefix:2; tok_selfcert_prefix:2,tok_gini_prefix:4; traj_max_reflection:4; traj_novelty:3; tok_gini_tail:2; tok_logprob_prefix:2,traj_novelty:45.5714; tok_gini_prefix:24.6829; traj_continuity:22.5638; traj_max_reflection:11.3480; tok_selfcert_prefix:5.7652,trajectory:82.2692; uncertainty:42.5078; self_cert_logprob:15.8874; confidence:1.3953; availability_meta:0.9543,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,es_svd_coding_rr_r1,0.4342,0.4068,0.04401177257796984,0.13319834281524418
anchor_route,coding,lr_raw,Logistic Regression (raw),raw,10,nan,nan,nan,nan,0.44709906681737666,0.52,0.5569880540384357,3,1.0,none,l2,,lbfgs,42,1,9088,1600,25,16,traj_novelty::raw:5.6275; tok_neg_entropy_recency::raw:4.4198; tok_selfcert_recency::raw:4.4198; tok_selfcert_prefix::raw:4.2172; tok_neg_entropy_prefix::raw:4.2172,tok_gini_prefix::raw:-20.2878; traj_continuity::raw:-2.4428; tok_logprob_prefix::raw:-1.4810; tok_logprob_recency::raw:-1.4179; tok_gini_slope::raw:-1.1864,tok_gini_prefix:20.2878; traj_novelty:5.6275; tok_neg_entropy_recency:4.4198; tok_selfcert_recency:4.4198; tok_selfcert_prefix:4.2172,uncertainty:30.7029; self_cert_logprob:11.5359; trajectory:8.4959; confidence:0.5721; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw,Logistic Regression (raw),raw,40,nan,nan,nan,nan,0.45337917168903086,0.48,0.53709227911231,3,0.01,balanced,l2,,lbfgs,42,1,9088,1600,25,16,traj_novelty::raw:11.2359; traj_continuity::raw:3.1124; tok_gini_tail::raw:0.8867; tok_selfcert_prefix::raw:0.8121; tok_neg_entropy_prefix::raw:0.8121,traj_max_reflection::raw:-1.0519; tok_gini_slope::raw:-0.4341; tok_logprob_recency::raw:-0.2677; tok_logprob_prefix::raw:-0.1899; tok_conf_prefix::raw:-0.0812,traj_novelty:11.2359; traj_continuity:3.1124; traj_max_reflection:1.0519; tok_gini_tail:0.8867; tok_selfcert_prefix:0.8121,trajectory:15.4315; uncertainty:3.3584; self_cert_logprob:1.9752; confidence:0.1507; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw,Logistic Regression (raw),raw,70,nan,nan,nan,nan,0.4923949290146473,0.56,0.5570211677044302,3,0.1,balanced,l2,,lbfgs,42,1,9088,1600,25,16,traj_novelty::raw:17.4994; traj_continuity::raw:11.6613; tok_gini_prefix::raw:5.2182; tok_neg_entropy_prefix::raw:1.4584; tok_selfcert_prefix::raw:1.4584,traj_max_reflection::raw:-2.2771; tok_logprob_recency::raw:-2.0331; tok_gini_tail::raw:-0.7133; tok_neg_entropy_recency::raw:-0.2470; tok_selfcert_recency::raw:-0.2470,traj_novelty:17.4994; traj_continuity:11.6613; tok_gini_prefix:5.2182; traj_max_reflection:2.2771; tok_logprob_recency:2.0331,trajectory:31.4834; uncertainty:8.9772; self_cert_logprob:3.7585; confidence:0.1492; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw,Logistic Regression (raw),raw,100,nan,nan,nan,nan,0.4978667654723993,0.52,0.5529549873985071,3,0.1,none,l2,,lbfgs,42,1,9088,1600,25,16,traj_novelty::raw:18.7155; traj_continuity::raw:11.3836; tok_gini_prefix::raw:10.4747; tok_gini_tail::raw:1.4804; tok_neg_entropy_prefix::raw:0.2802,traj_max_reflection::raw:-2.4140; tok_logprob_recency::raw:-1.9777; tok_neg_entropy_recency::raw:-0.6587; tok_selfcert_recency::raw:-0.6587; tok_gini_slope::raw:-0.4919,traj_novelty:18.7155; traj_continuity:11.3836; tok_gini_prefix:10.4747; traj_max_reflection:2.4140; tok_logprob_recency:1.9777,trajectory:32.7088; uncertainty:13.3859; self_cert_logprob:3.2843; confidence:0.0723; availability_meta:0.0000,0.2727272727272727,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_rank,Logistic Regression (rank),rank,10,nan,nan,nan,nan,0.4806367341578609,0.44,0.49980107683794744,3,10.0,none,l2,,lbfgs,42,1,9088,1600,25,22,tok_logprob_prefix::rank:0.9634; tok_gini_prefix::rank:0.5066; tok_conf_prefix::rank:0.3001; traj_late_convergence::rank:0.0481; traj_novelty::rank:0.0423,tok_logprob_recency::rank:-1.0007; tok_conf_recency::rank:-0.3051; tok_neg_entropy_prefix::rank:-0.1692; tok_selfcert_prefix::rank:-0.1692; traj_reflection_count::rank:-0.0545,tok_logprob_recency:1.0007; tok_logprob_prefix:0.9634; tok_gini_prefix:0.5066; tok_conf_recency:0.3051; tok_conf_prefix:0.3001,self_cert_logprob:2.1809; uncertainty:0.7647; confidence:0.6052; trajectory:0.2210; availability_meta:0.0135,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_rank,Logistic Regression (rank),rank,40,nan,nan,nan,nan,0.5641854233403529,0.48,0.49625921408956025,3,10.0,none,l2,,lbfgs,42,1,9088,1600,25,22,tok_logprob_recency::rank:0.5948; tok_conf_prefix::rank:0.4449; tok_neg_entropy_recency::rank:0.3969; tok_selfcert_recency::rank:0.3969; tok_gini_prefix::rank:0.0918,tok_logprob_prefix::rank:-0.7698; tok_conf_recency::rank:-0.3856; tok_neg_entropy_prefix::rank:-0.3527; tok_selfcert_prefix::rank:-0.3527; tok_gini_slope::rank:-0.0633,tok_logprob_prefix:0.7698; tok_logprob_recency:0.5948; tok_conf_prefix:0.4449; tok_neg_entropy_recency:0.3969; tok_selfcert_recency:0.3969,self_cert_logprob:2.1142; uncertainty:0.9226; confidence:0.8305; trajectory:0.1066; availability_meta:0.0228,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_rank,Logistic Regression (rank),rank,70,nan,nan,nan,nan,0.5663194395588762,0.48,0.4936783995526927,3,0.01,balanced,l2,,lbfgs,42,1,9088,1600,25,22,traj_novelty::rank:0.0638; traj_late_convergence::rank:0.0322; traj_continuity::rank:0.0249; tok_neg_entropy_prefix::rank:0.0197; tok_selfcert_prefix::rank:0.0197,traj_max_reflection::rank:-0.0449; tok_logprob_recency::rank:-0.0402; tok_gini_tail::rank:-0.0338; tok_logprob_prefix::rank:-0.0331; tok_gini_prefix::rank:-0.0129,traj_novelty:0.0638; traj_max_reflection:0.0449; tok_logprob_recency:0.0402; tok_gini_tail:0.0338; tok_logprob_prefix:0.0331,trajectory:0.1773; self_cert_logprob:0.1118; uncertainty:0.0920; availability_meta:0.0168; confidence:0.0022,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_rank,Logistic Regression (rank),rank,100,nan,nan,nan,nan,0.4907486879317865,0.48,0.5070178780168022,3,10.0,none,l2,,lbfgs,42,1,9088,1600,25,22,tok_neg_entropy_recency::rank:0.7676; tok_selfcert_recency::rank:0.7676; tok_conf_recency::rank:0.1596; traj_novelty::rank:0.0857; traj_continuity::rank:0.0107,tok_neg_entropy_prefix::rank:-0.4102; tok_selfcert_prefix::rank:-0.4102; tok_logprob_prefix::rank:-0.3422; tok_conf_prefix::rank:-0.2217; tok_gini_prefix::rank:-0.1434,tok_neg_entropy_recency:0.7676; tok_selfcert_recency:0.7676; tok_neg_entropy_prefix:0.4102; tok_selfcert_prefix:0.4102; tok_logprob_prefix:0.3422,self_cert_logprob:1.6556; uncertainty:1.4192; confidence:0.3813; trajectory:0.1867; availability_meta:0.0105,0.0,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,10,nan,nan,nan,nan,0.44255431579375243,0.48,0.5476849301536894,3,1.0,none,l2,,lbfgs,42,1,9088,1600,25,38,traj_novelty::raw:8.7251; tok_neg_entropy_recency::raw:6.3689; tok_selfcert_recency::raw:6.3689; tok_selfcert_prefix::raw:5.9044; tok_neg_entropy_prefix::raw:5.9044,tok_gini_prefix::raw:-30.1695; tok_logprob_prefix::raw:-2.0027; tok_logprob_recency::raw:-1.7748; traj_continuity::raw:-1.7553; traj_max_reflection::raw:-1.2280,tok_gini_prefix:31.7798; traj_novelty:9.1019; tok_neg_entropy_recency:7.0558; tok_selfcert_recency:7.0558; tok_selfcert_prefix:6.7687,uncertainty:46.9763; self_cert_logprob:19.1241; trajectory:14.8279; confidence:1.5071; availability_meta:0.8267,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,40,nan,nan,nan,nan,0.46275320923208246,0.4,0.5438286040658927,3,0.01,balanced,l2,,lbfgs,42,1,9088,1600,25,38,traj_novelty::raw:14.5881; traj_continuity::raw:3.4874; tok_gini_tail::raw:2.6761; tok_neg_entropy_prefix::raw:0.8334; tok_selfcert_prefix::raw:0.8334,traj_max_reflection::raw:-2.6933; traj_novelty::rank:-0.4644; tok_gini_tail::rank:-0.4422; tok_logprob_prefix::rank:-0.1767; traj_late_convergence::raw:-0.1267,traj_novelty:15.0525; traj_continuity:3.5193; traj_max_reflection:3.2093; tok_gini_tail:3.1183; tok_neg_entropy_prefix:0.8954,trajectory:22.2153; uncertainty:5.4750; self_cert_logprob:2.2641; confidence:0.2929; availability_meta:0.1395,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,70,nan,nan,nan,nan,0.47752091414063247,0.52,0.5801199134845486,3,0.1,balanced,l2,,lbfgs,42,1,9088,1600,25,38,traj_novelty::raw:29.8424; traj_continuity::raw:18.2863; tok_gini_slope::raw:4.7182; tok_gini_prefix::raw:2.2872; tok_logprob_prefix::raw:2.0250,traj_max_reflection::raw:-7.3820; tok_gini_tail::raw:-2.0348; traj_novelty::rank:-0.9032; tok_gini_slope::rank:-0.4948; traj_continuity::rank:-0.3998,traj_novelty:30.7457; traj_continuity:18.6861; traj_max_reflection:8.7399; tok_gini_slope:5.2130; tok_gini_prefix:2.6653,trajectory:58.3320; uncertainty:12.2911; self_cert_logprob:4.7259; confidence:0.5166; availability_meta:0.0335,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,100,nan,nan,nan,nan,0.49089877258891346,0.52,0.5781740552870228,3,0.1,balanced,l2,,lbfgs,42,1,9088,1600,25,38,traj_novelty::raw:29.8884; traj_continuity::raw:14.7906; tok_gini_prefix::raw:6.6666; tok_logprob_prefix::raw:1.7327; traj_late_convergence::rank:1.4526,traj_max_reflection::raw:-7.3188; traj_novelty::rank:-0.8802; traj_late_convergence::raw:-0.8512; tok_gini_prefix::rank:-0.5759; tok_logprob_prefix::rank:-0.4216,traj_novelty:30.7686; traj_continuity:15.1269; traj_max_reflection:8.5182; tok_gini_prefix:7.2426; traj_late_convergence:2.3038,trajectory:56.9801; uncertainty:10.7962; self_cert_logprob:4.2677; availability_meta:0.9156; confidence:0.3710,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,10,nan,nan,nan,nan,0.4439613594543172,0.52,0.548025421620952,9,0.1,none,elasticnet,0.9,saga,42,3,9088,1600,25,30,traj_novelty::raw:5.5976; tok_neg_entropy_recency::raw:2.4134; tok_selfcert_recency::raw:2.4134; tok_selfcert_prefix::raw:1.2647; tok_neg_entropy_prefix::raw:1.2647,traj_continuity::raw:-2.9587; tok_gini_prefix::raw:-1.2102; traj_max_reflection::raw:-0.9649; tok_logprob_recency::raw:-0.9185; traj_late_convergence::raw:-0.4861,traj_novelty:5.7931; traj_continuity:3.0976; tok_neg_entropy_recency:2.7264; tok_selfcert_recency:2.7264; traj_late_convergence:1.4200,trajectory:11.4506; uncertainty:5.6866; self_cert_logprob:4.9206; confidence:0.7218; availability_meta:0.4795,0.31818181818181823,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,40,nan,nan,nan,nan,0.4693209763632299,0.4,0.542599240952336,9,0.01,balanced,elasticnet,0.1,saga,42,3,9088,1600,25,26,traj_novelty::raw:13.1146; tok_gini_tail::raw:2.4567; traj_continuity::raw:2.1638; tok_neg_entropy_prefix::raw:0.6757; tok_selfcert_prefix::raw:0.6757,traj_max_reflection::raw:-2.4821; traj_novelty::rank:-0.3994; tok_gini_tail::rank:-0.3987; tok_logprob_prefix::rank:-0.1577; tok_gini_prefix::rank:-0.0733,traj_novelty:13.5141; traj_max_reflection:2.9455; tok_gini_tail:2.8554; traj_continuity:2.1726; tok_neg_entropy_prefix:0.6832,trajectory:18.7031; uncertainty:4.2461; self_cert_logprob:1.4939; confidence:0.0932; availability_meta:0.0000,0.40909090909090906,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,70,nan,nan,nan,nan,0.4816357351568619,0.52,0.5817063802297798,9,0.1,balanced,elasticnet,0.5,saga,42,3,9088,1600,25,28,traj_novelty::raw:29.0303; traj_continuity::raw:17.5624; tok_gini_slope::raw:4.0749; tok_gini_prefix::raw:2.8783; tok_logprob_prefix::raw:1.3326,traj_max_reflection::raw:-7.2307; tok_gini_tail::raw:-1.2461; traj_novelty::rank:-0.8412; tok_gini_prefix::rank:-0.4190; tok_gini_slope::rank:-0.4174,traj_novelty:29.8715; traj_continuity:17.9060; traj_max_reflection:8.5514; tok_gini_slope:4.4923; tok_gini_prefix:3.2973,trajectory:56.4692; uncertainty:10.4856; self_cert_logprob:2.9193; confidence:0.3380; availability_meta:0.0111,0.36363636363636365,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,100,nan,nan,nan,nan,0.4959907072583129,0.56,0.5824855997181756,9,0.1,balanced,elasticnet,0.5,saga,42,3,9088,1600,25,29,traj_novelty::raw:28.6606; traj_continuity::raw:14.0783; tok_gini_prefix::raw:8.7382; traj_late_convergence::rank:1.2907; traj_max_reflection::rank:1.1561,traj_max_reflection::raw:-7.0813; traj_novelty::rank:-0.8017; traj_late_convergence::raw:-0.7650; tok_logprob_prefix::rank:-0.4128; tok_gini_prefix::rank:-0.3869,traj_novelty:29.4622; traj_continuity:14.3604; tok_gini_prefix:9.1251; traj_max_reflection:8.2374; traj_late_convergence:2.0557,trajectory:54.3644; uncertainty:10.2829; self_cert_logprob:0.9508; availability_meta:0.8084; confidence:0.3112,0.34090909090909094,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,10,nan,nan,nan,nan,0.4456169808282484,0.52,0.5478835303090039,9,0.1,none,l1,,saga,42,3,9088,1600,25,27,traj_novelty::raw:5.4166; tok_selfcert_recency::raw:2.7614; tok_neg_entropy_recency::raw:2.7614; traj_late_convergence::rank:0.8833; tok_neg_entropy_prefix::raw:0.4921,traj_continuity::raw:-3.0284; traj_max_reflection::raw:-0.9514; tok_logprob_recency::raw:-0.7117; traj_late_convergence::raw:-0.4617; tok_conf_prefix::raw:-0.4437,traj_novelty:5.5997; traj_continuity:3.1714; tok_selfcert_recency:3.0633; tok_neg_entropy_recency:3.0633; traj_late_convergence:1.3450,trajectory:11.2361; self_cert_logprob:4.2730; uncertainty:4.0579; confidence:0.6651; availability_meta:0.4509,0.38636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,40,nan,nan,nan,nan,0.4869277827024306,0.4,0.5424727597863338,9,0.1,balanced,l1,,saga,42,3,9088,1600,25,19,traj_novelty::raw:24.5817; traj_continuity::raw:11.0746; tok_gini_tail::raw:2.9999; tok_neg_entropy_prefix::raw:1.1043; tok_selfcert_prefix::raw:1.1043,traj_max_reflection::raw:-4.1786; traj_novelty::rank:-0.7573; tok_gini_tail::rank:-0.5130; traj_continuity::rank:-0.2137; tok_logprob_prefix::rank:-0.1855,traj_novelty:25.3390; traj_continuity:11.2883; traj_max_reflection:4.9950; tok_gini_tail:3.5129; tok_neg_entropy_prefix:1.1043,trajectory:41.7239; uncertainty:4.8605; self_cert_logprob:1.2898; confidence:0.0997; availability_meta:0.0000,0.5681818181818181,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,70,nan,nan,nan,nan,0.4879549245746429,0.52,0.5812339754350178,9,0.1,balanced,l1,,saga,42,3,9088,1600,25,27,traj_novelty::raw:28.3034; traj_continuity::raw:16.8934; tok_gini_prefix::raw:4.8628; tok_gini_slope::raw:3.4160; traj_max_reflection::rank:1.2920,traj_max_reflection::raw:-7.1146; traj_novelty::rank:-0.7760; tok_gini_tail::raw:-0.4831; tok_gini_prefix::rank:-0.3886; tok_gini_slope::rank:-0.3422,traj_novelty:29.0794; traj_continuity:17.1767; traj_max_reflection:8.4067; tok_gini_prefix:5.2514; tok_gini_slope:3.7581,trajectory:54.7969; uncertainty:10.0570; self_cert_logprob:1.7253; confidence:0.2157; availability_meta:0.0035,0.38636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,100,nan,nan,nan,nan,0.49754470881231444,0.56,0.5817275446610541,9,0.1,balanced,l1,,saga,42,3,9088,1600,25,23,traj_novelty::raw:27.4524; traj_continuity::raw:13.2617; tok_gini_prefix::raw:8.6216; traj_late_convergence::rank:1.1485; traj_max_reflection::rank:1.1072,traj_max_reflection::raw:-6.8367; traj_novelty::rank:-0.7274; traj_late_convergence::raw:-0.6907; tok_logprob_prefix::rank:-0.3194; traj_continuity::rank:-0.2251,traj_novelty:28.1798; traj_continuity:13.4868; tok_gini_prefix:8.8375; traj_max_reflection:7.9439; traj_late_convergence:1.8391,trajectory:51.6824; uncertainty:9.1198; availability_meta:0.7128; self_cert_logprob:0.3194; confidence:0.2540,0.4772727272727273,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,10,nan,nan,nan,nan,0.4441442751301906,0.52,0.5471258785606774,3,0.1,none,l2,,linear_svc,42,1,9088,1600,25,38,traj_novelty::raw:3.7603; tok_selfcert_recency::raw:2.9257; tok_neg_entropy_recency::raw:2.9257; tok_selfcert_prefix::raw:2.6403; tok_neg_entropy_prefix::raw:2.6403,tok_gini_prefix::raw:-13.4601; traj_continuity::raw:-0.9142; tok_logprob_prefix::raw:-0.8429; tok_logprob_recency::raw:-0.8226; traj_max_reflection::raw:-0.5604,tok_gini_prefix:14.1864; traj_novelty:3.9229; tok_selfcert_recency:3.2000; tok_neg_entropy_recency:3.2000; tok_selfcert_prefix:3.0711,uncertainty:21.2516; self_cert_logprob:8.7333; trajectory:6.6359; confidence:0.7153; availability_meta:0.3718,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,40,nan,nan,nan,nan,0.47120954163207684,0.44,0.5430283209070749,3,0.01,balanced,l2,,linear_svc,42,1,9088,1600,25,38,traj_novelty::raw:12.9978; traj_continuity::raw:6.3155; tok_gini_tail::raw:1.7884; tok_neg_entropy_prefix::raw:1.2964; tok_selfcert_prefix::raw:1.2964,tok_gini_prefix::raw:-5.6214; traj_max_reflection::raw:-2.2095; traj_novelty::rank:-0.4441; tok_gini_tail::rank:-0.3204; tok_logprob_recency::raw:-0.2761,traj_novelty:13.4418; traj_continuity:6.4919; tok_gini_prefix:5.6657; traj_max_reflection:2.6476; tok_gini_tail:2.1087,trajectory:23.0024; uncertainty:10.2889; self_cert_logprob:3.1731; confidence:0.2684; availability_meta:0.1412,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,70,nan,nan,nan,nan,0.47576992647415184,0.52,0.5811076021595735,3,0.01,balanced,l2,,linear_svc,42,1,9088,1600,25,38,traj_novelty::raw:13.6262; traj_continuity::raw:8.1663; tok_gini_slope::raw:2.2097; tok_gini_prefix::raw:1.2483; tok_neg_entropy_prefix::raw:0.8743,traj_max_reflection::raw:-3.4316; tok_gini_tail::raw:-0.9493; traj_novelty::rank:-0.4161; tok_gini_slope::rank:-0.2334; tok_gini_prefix::rank:-0.1862,traj_novelty:14.0423; traj_continuity:8.3453; traj_max_reflection:4.0617; tok_gini_slope:2.4431; tok_gini_prefix:1.4345,trajectory:26.5177; uncertainty:5.8814; self_cert_logprob:2.0746; confidence:0.2306; availability_meta:0.0117,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
anchor_route,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,100,nan,nan,nan,nan,0.48967464460422205,0.52,0.5786267415403872,3,0.01,balanced,l2,,linear_svc,42,1,9088,1600,25,38,traj_novelty::raw:13.7590; traj_continuity::raw:6.6210; tok_gini_prefix::raw:3.1195; tok_logprob_prefix::raw:0.8156; traj_late_convergence::rank:0.6814,traj_max_reflection::raw:-3.4168; traj_novelty::rank:-0.4054; traj_late_convergence::raw:-0.4003; tok_gini_prefix::rank:-0.2767; tok_logprob_prefix::rank:-0.1841,traj_novelty:14.1644; traj_continuity:6.7708; traj_max_reflection:3.9769; tok_gini_prefix:3.3962; traj_late_convergence:1.0817,trajectory:26.1132; uncertainty:5.0858; self_cert_logprob:1.9063; availability_meta:0.4296; confidence:0.1810,0.13636363636363635,,,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan
ood_summary,coding,lr_raw,Logistic Regression (raw),raw,,0.46530965122514417,0.43062500000000004,0.4978667654723993,0.52,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,cache_root_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,lr_raw,Logistic Regression (raw),raw,,0.46530965122514417,0.43062500000000004,0.4978667654723993,0.52,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,lr_rank,Logistic Regression (rank),rank,,0.4956647421436154,0.508125,0.49809189245808966,0.48,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,cache_root_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,lr_rank,Logistic Regression (rank),rank,,0.4956647421436154,0.508125,0.49809189245808966,0.48,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.47461192954150705,0.4625,0.5414585414585414,0.6,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,cache_root_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,lr_raw_rank,Logistic Regression (raw+rank),raw+rank,,0.47461192954150705,0.4625,0.5414585414585414,0.6,nan,nan,nan,,,,l2,,lbfgs,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.4823772471659796,0.4625000000000001,0.5450558830840521,0.6,nan,nan,nan,,,,elasticnet,,saga,,,,,,,,,,,nan,cache_root_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,elasticnet_lr_raw_rank,Elastic-Net Logistic Regression (raw+rank),raw+rank,,0.4823772471659796,0.4625000000000001,0.5450558830840521,0.6,nan,nan,nan,,,,elasticnet,,saga,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.4914481449692717,0.4918750000000001,0.5447416433331926,0.6,nan,nan,nan,,,,l1,,saga,,,,,,,,,,,nan,cache_root_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,l1_lr_raw_rank,L1 Logistic Regression (raw+rank),raw+rank,,0.4914481449692717,0.4918750000000001,0.5447416433331926,0.6,nan,nan,nan,,,,l1,,saga,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.4782117725779698,0.4756250000000001,0.5399983428152442,0.6,nan,nan,nan,,,,l2,,linear_svc,,,,,,,,,,,nan,cache_root_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
ood_summary,coding,linear_svm_raw_rank,Linear SVM (raw+rank),raw+rank,,0.4782117725779698,0.4756250000000001,0.5399983428152442,0.6,nan,nan,nan,,,,l2,,linear_svc,,,,,,,,,,,nan,model_family_withheld,1,nan,0.0,nan,0.0,nan,nan,es_svd_coding_rr_r1,nan,nan,nan,nan
